Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
wchvac.com,wchvac.com,$250,$12075,0,0,0,,Automotive And Vehicles,18385116,office@wchvac.com,,,,Stockton,CA,95203,US,25/02/2020,04/10/2023,26/10/2014,04/10/2023,,WordPress;Beaver Builder;Yext,,-,-,-,California CCPA
wearedirtbusters.com,wearedirtbusters.com,$250,$22356,0,0,0,Dirtbusters Cleaning Service LLC,Home And Garden,64052374,,,,instagram.com/wearedirtbusters,,,,,12/08/2022,04/10/2023,02/12/2019,04/10/2023,WooCommerce Checkout,WordPress,,-,-,-,-
weathermakersac.com,weathermakersac.com/*,$100,,0,0,0,Weather Makers AC,Science,4591102,info@weathermakersac.com,,,,Largo,FL,33773,US,22/10/2021,30/09/2023,02/07/2011,16/10/2023,,WordPress,,-,-,-,-
weaverlandscape.com,weaverlandscape.com,$100,,0,0,0,Weaver Landscape Group,Business And Industrial,26245049,info@weaverlandscape.com,,,,Atlanta,GA,30337,US,25/02/2020,05/10/2023,02/02/2020,05/10/2023,,WordPress,,Top 50m,-,-,-
websitefirstlook.com,stryker.websitefirstlook.com;qualityshtmetal.websitefirstlook.com;porterbrothers.websitefirstlook.com;airtechprohvac.websitefirstlook.com,$1000,,0,0,0,,,48614878,,,,,,,,,16/02/2021,17/10/2023,03/11/2020,19/10/2023,WooCommerce Checkout,ServiceTitan;WordPress;Greenhouse,,-,Top 500k,-,-
websterelectric.net,websterelectric.net,$100,,10,0,0,Webster Electric Inc,Automotive And Vehicles,22112001,daniel@websterelectric.net;info@websterelectric.net,,twitter.com/ElectricWebster,,,,,,12/08/2022,16/10/2023,07/01/2011,16/10/2023,,Wix,,-,-,-,-
wecleanutah.com,wecleanutah.com,$100,,0,0,0,Coit Services Inc,,Outside Top 100m,,,,,Riverton,UT,84065,US,24/04/2023,25/08/2023,15/09/2013,24/09/2023,,GoDaddy Website Builder,,-,-,-,-
wecleanvegas.com,wecleanvegas.com,$1000,,0,0,0,,Business And Industrial,Outside Top 100m,contact@wecleanvegas.com,,,,,,,,09/06/2021,04/10/2023,06/02/2011,04/10/2023,,,Hubspot,-,-,-,-
wedowindowssantafe.com,wedowindowssantafe.com,$100,,0,0,0,WeDoWindowsSantaFe,Business And Industrial,33499013,,,,,Santa Fe,NM,87501,US,26/05/2019,05/10/2023,19/08/2010,05/10/2023,,WordPress,,-,-,-,-
weedlite.net,weedlite.net,$100,,,,,,Technology And Computing,Outside Top 100m,,,,,,,,,27/01/2022,02/06/2023,15/07/2021,25/08/2023,,,,-,-,-,-
wefixitazair.com,wefixitazair.com,$250,$17158,0,0,0,We Fix It Home Services,,Outside Top 100m,,,,,San Tan Valley,Arizona,85143,US,21/09/2021,04/10/2023,21/09/2021,16/10/2023,WooCommerce Checkout,WordPress,,Top 50m,-,-,-
wefixitgd.com,wefixitgd.com,$250,$142508,0,0,0,,Business And Industrial,724564,office@wefixitgd.com,,,instagram.com/wefixit_coastal_regions,Durham,NC,27704,US,24/04/2023,04/10/2023,20/03/2016,16/10/2023,Wix Stores,Workiz;Wix,,Top 50m,-,-,-
weheatyourhome.com,weheatyourhome.com,$500,,0,0,0,,Business And Industrial,44311688,steve@weheatyourhome.com,,,,O Fallon,IL,62269,US,19/05/2020,05/10/2023,12/01/2019,16/10/2023,,WordPress,,Top 50m,-,-,-
weinstallchristmaslights.org,weinstallchristmaslights.org,$100,,,,,,,Outside Top 100m,,,,,,,,,02/06/2023,05/10/2023,28/10/2022,05/10/2023,,WordPress,,-,-,-,-
wellmanage.ca,wellmanage.ca,$100,,,,,WellManage,Home And Garden,Outside Top 100m,,,,,Windsor (Roseland),ON,N9G,CA,25/02/2020,04/10/2023,02/04/2018,04/10/2023,,GoDaddy Website Builder,,-,-,-,-
wellsmechanical.com,wellsmechanical.com,$250,$29616,,,,Wells Mechanical Air Conditioning & Heating,Automotive And Vehicles,Outside Top 100m,jordanwellsmech@gmail.com,,,instagram.com/wellsmechanical,Kaufman,TX,75142,US,25/09/2021,04/10/2023,24/02/2020,04/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
welovedraincleaning.ca,welovedraincleaning.ca,$100,,0,0,0,We Love Plumbing & Drain Cleaning,Business And Industrial,Outside Top 100m,,,,instagram.com/weloveplumbingcanada,Winnipeg (Sargent Park / Daniel McIntyre / Inkster SE),MB,R3E,CA,16/11/2021,05/10/2023,16/11/2021,05/10/2023,,WordPress,,-,-,-,-
weloveplumbing.ca,weloveplumbing.ca,$500,,100,0,0,We Love Plumbing,Business And Industrial,69615328,service@weloveplumbing.ca,,,instagram.com/weloveplumbingcanada,Winnipeg (Sargent Park / Daniel McIntyre / Inkster SE),MB,R3E,CA,11/08/2020,14/10/2023,11/08/2020,14/10/2023,,WordPress,,-,-,-,-
wemounttvs.com,wemounttvs.com,$250,,500,0,0,We Mount TVs,Technology And Computing,14536602,info@wemounttvs.com,,,instagram.com/wemounttvs_bham,Birmingham,AL,35216,US,05/02/2021,04/10/2023,05/07/2012,16/10/2023,,WordPress,,Top 50m,-,-,-
weplumb702.net,weplumb702.net,$250,$15323,,,,,,Outside Top 100m,,,,,,,,,04/10/2023,04/10/2023,18/07/2023,04/10/2023,Wix Stores,Wix,,-,-,-,-
weputthehurtondirt.com,weputthehurtondirt.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,,,,,,,,,16/07/2020,04/10/2023,02/01/2020,04/10/2023,,Websites 360,,-,-,-,-
werhandyman.com,werhandyman.com,$100,,,,,werhandyman,Business And Industrial,Outside Top 100m,,,,instagram.com/werhandyman,,,,,23/01/2023,05/10/2023,07/11/2022,05/10/2023,,WordPress,,-,-,-,-
werxxauto.com,werxxauto.com,$100,,0,0,0,,Business And Industrial,30780993,,,,instagram.com/werxxauto,Aliso Viejo,CA,92656,US,19/06/2022,04/07/2023,14/04/2022,04/10/2023,,Webflow,,-,-,-,California CCPA
wesleychapelairrepairs.com,wesleychapelairrepairs.com,$1000,$207578,0,0,0,,,20077887,,,,,Wesley Chapel,FL,33545,US,18/02/2023,05/10/2023,19/02/2020,05/10/2023,Ecwid,Duda;Hibu CMS;Yext,,-,-,-,-
wesleysirrigation.com,wesleysirrigation.com,$250,$29616,,,,,,31781703,,,,,,,,,17/09/2020,12/07/2023,29/07/2020,05/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
westbirchbc.com,westbirchbc.com,$250,$29616,,,,WEST BIRCH SOLUTIONS AND SERVICES,Business And Industrial,Outside Top 100m,steven@westbirchbc.com,,,,Sidney,British Columbia,V8L,CA,16/02/2021,05/10/2023,16/02/2021,05/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
westbocairrigation.com,westbocairrigation.com,$100,,,,,West Boca Irrigation,Automotive And Vehicles,Outside Top 100m,,,,,,FL,33498,US,24/04/2023,05/10/2023,14/07/2014,05/10/2023,,Google Search Appliance;WordPress,,-,-,-,-
westchicagokwikdry.com,westchicagokwikdry.com,$100,,0,0,0,West Chicago Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,westchicagokwikdry@gmail.com,,,,,,,,05/09/2022,05/10/2023,28/03/2022,05/10/2023,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
westcopperelectric.com,westcopperelectric.com,$250,,100,0,0,West Copper Electric,Automotive And Vehicles,69206236,quotes@westcopperelectric.com,,,instagram.com/westcopperelectric,Kelowna Central,BC,V1Y,CA,30/01/2023,25/08/2023,17/09/2020,05/10/2023,,WordPress,,-,-,-,-
westernfurnacecleaning.ca,westernfurnacecleaning.ca,$100,,0,0,0,Western Furnace Cleaning,Art And Entertainment,82949651,info@westernfurnacecleaning.ca,,,instagram.com/westernfurnacecleaning,,AB,T7Z 1Y6,CA,15/04/2021,05/10/2023,15/04/2021,05/10/2023,,WordPress,,-,-,-,-
westmech-hvac.com,westmech-hvac.com,$1000,,0,0,0,Western Mechanical Inc,Technology And Computing,45765256,kalli.egbert@westmech-hvac.com,,,,Logan,UT,84321,US,03/03/2022,04/10/2023,28/02/2013,04/10/2023,,WordPress,,-,-,-,-
westtechair.com,westtechair.com,$250,,0,0,0,,Home And Garden,Outside Top 100m,wyatth@westtechair.com,,,,Sellwood-Moreland,OR,97202,US,18/02/2023,05/10/2023,03/11/2022,05/10/2023,,Netlify;Hugo,,-,-,-,-
westtexassteamer.com,westtexassteamer.com,$100,$15019,,,,,,87451860,WestTexasSteamer@gmail.com,,,,,,,,03/03/2020,05/10/2023,26/08/2017,05/10/2023,Wix Stores,Wix,,Top 50m,-,-,-
wheelhouseheatingandair.com,wheelhouseheatingandair.com,$100,,0,0,0,,,65591802,"contactkbk@gmail.com, wheelhouseheatingandair@gmail.com",,,,,UT,,US,06/04/2022,05/10/2023,02/04/2019,05/10/2023,,WordPress,,-,-,-,-
whitebearlakeelectrician.com,whitebearlakeelectrician.com/*,$100,,,,,,Home And Garden,Outside Top 100m,,,,,,MN,55113,US,11/12/2022,25/08/2023,07/06/2021,05/10/2023,,Weebly,,-,-,-,-
whitecapcrawlspacesystem.com,whitecapcrawlspacesystem.com,$100,,0,0,0,WhiteCap Crawl Space System,Business And Industrial,62819673,info@whitecapcrawlspacesystem.com,,,,Reynoldsburg,OH,43068,US,22/10/2021,05/10/2023,17/04/2017,05/10/2023,,WordPress,,-,-,-,-
whiteglovecleaningserviceca.com,whiteglovecleaningserviceca.com,$100,$13202,0,0,0,,Business And Industrial,23054267,,,,,,,,,09/12/2020,31/08/2023,02/07/2019,05/10/2023,Ecwid,Duda,,Top 50m,-,-,California CCPA
whitelightningelectric.com,whitelightningelectric.com,$100,,,,,,,Outside Top 100m,,,,,,,,,28/06/2023,16/10/2023,01/02/2021,16/10/2023,,GoDaddy Website Builder,,-,-,-,-
whiterivermechanical.com,whiterivermechanical.com,$100,,,,,White River Mechanical LLC,,Outside Top 100m,climatechangemo@gmail.com,,,,Branson,MO,65616,US,02/06/2023,05/10/2023,28/11/2016,05/10/2023,,WordPress,,-,-,-,-
whitlocksmc.com,whitlocksmc.com,$100,,0,0,0,whitlocksmc,Business And Industrial,Outside Top 100m,,,,,,,,,04/07/2023,05/10/2023,16/09/2020,05/10/2023,,WordPress,,-,-,-,-
whole-home-solutions.com,whole-home-solutions.com,$250,$29616,,,,Whole Home Solutions,,Outside Top 100m,whs@whole-home-solutions.com;contact@whole-home-solutions.com,,,,,,,,19/05/2020,05/10/2023,25/08/2019,05/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
wholewatersolutions.com,wholewatersolutions.com,$250,,0,0,0,Whole Water Solutions,Food And Drink,33433607,,,,,,,,US,06/04/2022,06/10/2023,28/09/2014,06/10/2023,,Squarespace,,-,-,-,-
whpdetailing.com,whpdetailing.com,$100,,,,,WHP Detailing LLC,Automotive And Vehicles,Outside Top 100m,,,,instagram.com/whpdetailing,,,,,30/10/2022,05/10/2023,15/10/2022,15/10/2023,,Wix,,-,-,-,-
whrpplumbinginc.com,whrpplumbinginc.com,$500,$42933,0,0,0,WHRP Plumbing Inc,Home And Garden,87465322,,,,instagram.com/whrpplumbing,Simi Valley,CA,93065,US,06/04/2022,31/08/2023,13/09/2020,05/10/2023,Ecwid,Townsquare Interactive;Duda;Thryv;WordPress;Camilyo,,-,-,-,California CCPA
whycarpets.com,whycarpets.com,$250,,0,0,0,Why Carpets LLC,Home And Garden,Outside Top 100m,,,,,,,,,12/09/2018,06/10/2023,25/04/2016,06/10/2023,,WordPress,,-,-,-,-
wichitaleasing.com,wichitaleasing.com,$500,,50,0,0,,Finance,32034356,,,twitter.com/wichitaleasing,,Wichita,KS,67208,US,25/02/2020,05/06/2023,23/06/2013,05/10/2023,,Tenant Turner;WordPress,,Top 5m,-,-,-
wicksongaragedoor.com,wicksongaragedoor.com,$100,,0,0,0,,,Outside Top 100m,WicksonGarageDoor@gmail.com,,,,,,,,12/07/2023,31/08/2023,21/02/2023,05/10/2023,,Webs,,-,-,-,-
wifesavers.net,wifesavers.net,$100,,0,0,0,WifeSavers Cleaning Services,Business And Industrial,89521818,,,twitter.com/wifesavers,instagram.com/wifesavers1,Lizella,GA,31052,US,03/03/2020,05/10/2023,24/09/2016,06/10/2023,,GoDaddy Website Builder,,-,-,-,-
wildcatcarpetcleaning.com,wildcatcarpetcleaning.com,$250,$24119,0,0,0,,Home And Garden,39980723,,,,,Lexington,KY,40503,US,25/02/2020,05/10/2023,02/06/2018,05/10/2023,Ecwid,Thryv;Duda;Camilyo,,-,-,-,-
wilkins-services.com,wilkins-services.com,$100,,0,0,0,Wilkins Services,Business And Industrial,87471901,,,,,Denham Springs,LA,70726,US,16/12/2022,02/06/2023,03/08/2020,05/10/2023,,WordPress,,-,-,-,-
williamsairandheating.com,williamsairandheating.com,$100,$6668,0,0,0,,Automotive And Vehicles,26746872,,,,,Goodyear,AZ,85338,US,14/04/2023,05/10/2023,29/11/2015,05/10/2023,,WordPress,,-,-,-,-
williamsburghvac.com,williamsburghvac.com,$100,,250,0,0,Williamsburg Heating & Air Conditioning  Inc.,Technology And Computing,31729274,brian@williamsburghvac.com,,,instagram.com/williamsburghvac,,VA,23168,US,25/02/2020,05/10/2023,25/08/2012,16/10/2023,,Synchrony;WordPress,,Top 50m,-,-,-
willingandablecc.com,willingandablecc.com/*,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,25/08/2023,05/10/2023,01/06/2022,05/10/2023,,WordPress,,-,-,-,-
willmanair.com,willmanair.com,$250,$24119,0,0,0,Willman Air,Technology And Computing,33544247,jacob@willmanair.com,,,,Jacksonville,FL,32246,US,02/03/2020,25/08/2023,28/02/2016,05/10/2023,Ecwid,Thryv;Duda;Camilyo,,Top 50m,-,-,-
willowpointelectric.com,willowpointelectric.com,$250,,0,0,0,,Automotive And Vehicles,Outside Top 100m,info@willowpointelectric.ca,,,,,,,,08/11/2022,31/08/2023,05/05/2022,05/10/2023,,Netlify,,-,-,-,-
wilsonhomecomfort.com,wilsonhomecomfort.com,$250,,,,,Wilson Home Comfort LLC,Business And Industrial,Outside Top 100m,info@wilsonhomecomfort.com,,twitter.com/wilson_service,instagram.com/wilson_serviceco,Ottawa,KS,66067,US,16/12/2022,06/10/2023,02/06/2018,06/10/2023,,GoDaddy Website Builder,,-,-,-,-
wilsonkc.com,wilsonkc.com,$100,$15019,,,,,Business And Industrial,Outside Top 100m,jason@wilsonkc.com,,,,Smithville,MO,64089,US,24/01/2023,05/10/2023,17/09/2020,16/10/2023,Wix Stores,Wix,,Top 50m,-,-,-
win-win-solutions.com,win-win-solutions.com,$1000,$101300,,,,,Business And Industrial,Outside Top 100m,,,,,Raleigh,NC,27609,US,09/06/2022,05/10/2023,21/04/2000,05/10/2023,,WordPress,,-,-,-,-
window-repair-nyc.com,window-repair-nyc.com,$500,$60584,10,0,18,ContactUs.com Inc,Technology And Computing,177294,info@window-repair-nyc.com,,twitter.com/WindowRepairNYC,,New York City,NY,10001,US,26/10/2019,07/10/2023,28/10/2014,16/10/2023,WooCommerce Checkout,Google Search Appliance;WordPress,,Top 50m,-,-,-
windowcleaningtucsonarizona.com,windowcleaningtucsonarizona.com,$100,,,,,,Business And Industrial,40961225,,,,,Tucson,AZ,85715,US,20/05/2020,06/10/2023,22/08/2016,06/10/2023,,WordPress,,-,-,-,-
windowking.us,windowking.us,$250,,0,0,0,Window King,Business And Industrial,70603417,,,,instagram.com/windowcleaningdenver,,CO,80120,US,05/05/2022,17/10/2023,13/10/2013,17/10/2023,,WordPress,,-,-,-,-
windowkingchicago.com,windowkingchicago.com,$100,,0,0,0,,Business And Industrial,42110553,,,,,Chicago,IL,60646,US,02/07/2020,05/10/2023,02/10/2019,05/10/2023,,,,-,-,-,-
windowninjas.com,windowninjas.com,$250,,0,0,0,Window Ninjas Window & Pressure Cleaning,Business And Industrial,32785559,,,,instagram.com/windowninjas,Wilmington,NC,28403,US,06/02/2021,16/10/2023,02/01/2018,16/10/2023,,WordPress,,Top 10m,-,-,-
windowsgutterscleaning.com,windowsgutterscleaning.com,$1000,,0,0,0,AS LT Group,Business And Industrial,36976106,,,,instagram.com/windowsgutterscleaning,Aurora,IL,60504,US,25/02/2020,09/09/2023,14/04/2018,05/10/2023,,,,-,-,-,-
windowwashingexpert.com,windowwashingexpert.com,$100,$2517,0,0,0,Window Washing Expert,,24207473,info@windowwashingexpert.com,,,,,IL,60089,US,25/08/2023,05/10/2023,06/05/2022,05/10/2023,OpenCart,,,-,-,-,-
windowwizardsutah.com,windowwizardsutah.com,$100,,,,,,,Outside Top 100m,,,,,,,,,15/08/2023,05/10/2023,15/08/2023,05/10/2023,,Carrd,,-,-,-,-
windsorairconditionerrepair.com,windsorairconditionerrepair.com,$250,,,,,,Business And Industrial,Outside Top 100m,,,,,Windsor (Sandwich / Ojibway / West Malden),ON,N9C,CA,19/07/2022,05/10/2023,11/07/2022,05/10/2023,,,,-,-,-,-
windycityductcleaning.com,windycityductcleaning.com,$100,,0,0,0,,Business And Industrial,14864881,windycityductcleaning@gmail.com,,twitter.com/ductcity,,,IL,60077,US,25/02/2020,05/10/2023,02/04/2019,05/10/2023,,WordPress,,-,-,-,-
wipeoutcarpet.net,wipeoutcarpet.net,$100,,,,,,Home And Garden,27485456,info@wipeoutcarpet.net,,,,,WA,98070,US,25/02/2020,06/10/2023,20/06/2015,06/10/2023,,WordPress,,-,-,-,-
wired-upcustomdesign.com,wired-upcustomdesign.com,$500,$37590,,,,,Technology And Computing,Outside Top 100m,,,,,,,,,05/10/2023,12/10/2023,11/06/2013,12/10/2023,Wix Stores,Townsquare Interactive;Wix,,-,-,-,-
wiringsolutionsplus.com,wiringsolutionsplus.com,$250,,0,0,0,Wiring Solutions Plus LLC,,15350369,,,,,Raleigh,NC,27616,US,24/01/2023,05/10/2023,23/12/2019,05/10/2023,,Townsquare Interactive;WordPress,,-,-,-,-
wiseac.com,wiseac.com,$100,,,,,,Business And Industrial,63577692,bwiseac@gmail.com,,,,Austin,TX,78711,US,25/02/2020,25/08/2023,02/06/2018,05/10/2023,,WordPress,,-,-,-,-
wisehomerepair.net,wisehomerepair.net,$100,,,,,,,Outside Top 100m,,,,,,,,,20/06/2023,05/10/2023,20/06/2023,06/10/2023,,GoDaddy Website Builder,,-,-,-,-
wjrwindowcleaning.com,wjrwindowcleaning.com,$100,$15019,,,,,,Outside Top 100m,,,,,,,,,02/06/2023,05/10/2023,02/07/2019,05/10/2023,Wix Stores,Wix,,-,-,-,-
wmappliances.net,wmappliances.net,$100,$4825,0,0,12,wmappliances,Home And Garden,Outside Top 100m,support@wmappliances.net;team@wmappliances.net,,,,,,,,11/03/2023,31/08/2023,16/05/2022,05/10/2023,,WordPress,,-,-,-,California CCPA
wncwindowcleaning.com,wncwindowcleaning.com,$100,,0,0,0,WNC Window Cleaning,Business And Industrial,Outside Top 100m,wncwindowclean@gmail.com,,,,Sylva,NC,28779,US,08/11/2022,05/10/2023,08/08/2021,05/10/2023,,WordPress,,-,-,-,-
wnyjunkremoval.com,wnyjunkremoval.com,$100,,,,,,Home And Garden,Outside Top 100m,,,,,,,,,02/06/2023,02/06/2023,15/04/2022,05/10/2023,,WordPress,,-,-,-,-
wolfhandyman.com,wolfhandyman.com,$250,$29616,,,,,,Outside Top 100m,wolfhandymanVB@gmail.com,,,,,,,,15/08/2023,05/10/2023,15/08/2023,05/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
wolfpackmechanical.com,wolfpackmechanical.com,$100,,0,0,0,Wolfpack Mechanical Inc,Automotive And Vehicles,27482801,,,,,West Anaheim,CA,92801,US,02/03/2019,05/10/2023,27/01/2018,05/10/2023,,Townsquare Interactive;WordPress,,-,-,-,California CCPA
wolfrangerepairsf.com,wolfrangerepairsf.com,$250,,0,0,0,,Automotive And Vehicles,Outside Top 100m,,,,,Palo Alto,CA,94301,US,25/04/2023,05/10/2023,28/06/2015,05/10/2023,,WordPress,,-,-,-,California CCPA
wonderfulwindows.ca,wonderfulwindows.ca,$1000,,,,,,Business And Industrial,82950382,contact@wonderfulwindows.ca,,,instagram.com/wonderfulwindowsstoon,Saskatoon Northeast,SK,S7N,CA,20/05/2020,05/10/2023,25/08/2019,05/10/2023,,WordPress,,-,-,-,-
wood-plumbing.com,wood-plumbing.com,$100,,,,,,Home And Garden,73686453,,,,,Sulphur Springs,TX,75483,US,25/02/2020,05/10/2023,20/06/2015,05/10/2023,,GoDaddy Website Builder,,Top 50m,-,-,-
woodelectric.ca,woodelectric.ca,$100,,,,,Wood Electric,Home And Garden,53291087,matt@woodelectric.ca,,,,,,,,07/09/2020,05/10/2023,11/01/2014,05/10/2023,,WordPress,,-,-,-,-
woodlandscarpetcare.com,woodlandscarpetcare.com,$100,$15019,,,,Salles Group,Business And Industrial,Outside Top 100m,hello@woodlandscarpetcare.com,,,instagram.com/woodlandscarpetcare,Spring,TX,77380,US,15/04/2023,12/07/2023,21/02/2023,05/10/2023,Wix Stores,Wix,,-,-,-,-
woodsonscarpetcleaning.com,woodsonscarpetcleaning.com,$250,,0,0,0,,Business And Industrial,51055702,,,,,,,,,11/03/2023,06/10/2023,03/11/2022,06/10/2023,,WordPress,,-,-,-,-
wooselectrical.com,wooselectrical.com,$100,,,,,,Home And Garden,13740818,,,,,,,,,23/12/2019,05/10/2023,03/11/2014,05/10/2023,,,,-,-,-,-
workhouseplumbing.com,workhouseplumbing.com,$500,,0,0,0,Workhouse Plumbing and Gas,Home And Garden,32160772,contactus@workhouseplumbing.com,,twitter.com/plumbingworksva,instagram.com/workhouseplumbingmomo,Stafford,VA,22556,US,15/04/2023,16/10/2023,20/03/2016,16/10/2023,,WordPress,,Top 50m,-,-,-
workmanbylaws.com,workmanbylaws.com,$100,,,,,,,Outside Top 100m,,,,,,,,,20/06/2023,26/08/2023,20/06/2023,25/09/2023,,WordPress,,-,-,-,-
worldofdoors.org,worldofdoors.org,$1000,,0,0,0,World of Doors LLC,Art And Entertainment,Outside Top 100m,,,,instagram.com/worldofdoors312,Plainfield,Illinois,60586,US,15/04/2023,06/10/2023,18/05/2021,16/10/2023,,WordPress,,Top 50m,-,-,-
worshipbd.com,client5.worshipbd.com,$500,$11827,0,0,97,Worshipbd,Business And Industrial,48692498,worship24.bd@gmail.com,,twitter.com/worship241,,,,,,15/08/2023,05/10/2023,29/11/2020,17/10/2023,WooCommerce Checkout,SportsEngine;Hireology;WordPress,,-,-,-,-
worthingair.com,worthingair.com/*,$2000,,0,0,0,Worthing Air,Business And Industrial,78602932,,,,instagram.com/worthingair,,NJ,7058,US,26/06/2021,01/10/2023,27/02/2020,16/10/2023,,HubSpot CMS Hub;Squarespace,Hubspot,-,-,-,-
wowdetailing.org,wowdetailing.org,$100,,,,,,,Outside Top 100m,,,,,,,,,03/11/2022,26/08/2023,08/09/2022,05/10/2023,,GoDaddy Website Builder,,-,-,-,-
wp4u.link,smartapp.wp4u.link,$2000,,,,,,Technology And Computing,61080277,webmaster@example.com,,,,,,,,19/09/2023,05/10/2023,17/12/2020,19/10/2023,Shopify;WooCommerce Checkout,GrooveHQ;Google Search Appliance;WordPress;Storefront WooTheme;Nextcloud,Hubspot,-,-,-,-
wrightwaycleans.com,wrightwaycleans.com,$100,,0,0,0,,Business And Industrial,Outside Top 100m,,,,,,,,,23/10/2021,26/08/2023,18/07/2021,05/10/2023,,GoDaddy Website Builder,,-,-,-,-
wsfinishers.biz,wsfinishers.biz,$100,$12054,,,,,,42190982,,,,,Appleton,WI,54915,US,11/03/2023,05/10/2023,16/09/2020,05/10/2023,Ecwid,Duda;1and1 Ionos Website Builder,,-,-,-,-
wvinfotech.in,jbico.wvinfotech.in,$250,$2297,,,,,,66890058,,,,,,,,,21/06/2022,05/10/2023,16/06/2021,05/10/2023,Dokan Marketplace;WooCommerce Checkout,WordPress,,-,-,-,-
conceptcleans.com,conceptcleans.com,$100,,,,,Concept Cleaning Ltd,Business And Industrial,Outside Top 100m,filler@godaddy.com,,,instagram.com/concept_cleaning,Fort Saskatchewan,AB,T8L,CA,19/11/2022,13/10/2023,22/10/2020,13/10/2023,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
conditionedairofcarolina.com,conditionedairofcarolina.com,$500,,,,,Conditioned Air of Carolina LLC,Automotive And Vehicles,69552593,conditionedair@sc.rr.com,,,,Lexington,SC,29072,US,04/05/2023,13/10/2023,01/12/2012,13/10/2023,,WordPress,,-,-,-,-
coneysfloorcleaning.com,coneysfloorcleaning.com,$100,$13202,,,,ConeysFloorCleaning,,Outside Top 100m,,,,,Dover,DE,19904,US,19/11/2022,03/09/2023,12/09/2022,13/10/2023,Ecwid,Duda,,-,-,-,-
confidencecarpet.com,confidencecarpet.com,$250,,0,0,0,Confidence Carpet & Upholstery Cleaners,Home And Garden,Outside Top 100m,confidencecleaners@hotmail.com,,,instagram.com/confidencecarpetcleaners,Aurora,IL,60502,US,25/02/2020,13/10/2023,25/08/2014,13/10/2023,,WordPress,,-,-,-,-
conleyscarpetcleaningplus.com,conleyscarpetcleaningplus.com,$100,,0,0,0,,Home And Garden,26515660,,,,instagram.com/conleyscarpetcleaningplus,Virginia Beach,VA,23455,US,24/05/2022,14/10/2023,31/05/2017,14/10/2023,,,,-,-,-,-
connecticutducts.com,connecticutducts.com,$100,,0,0,0,,Business And Industrial,84249775,support@ventlyair.com,,,,Milford,CT,6461,US,22/06/2021,14/10/2023,25/08/2019,14/10/2023,,WordPress,,-,-,-,-
connectpowerwash.com,connectpowerwash.com,$250,$29616,0,0,0,,Business And Industrial,Outside Top 100m,info@connectpowerwash.com,,,,,,,,02/04/2020,14/10/2023,13/03/2020,14/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
connextec.com,connextec.com,$250,$16805,0,0,0,Connextec LLC,,13289894,,,,,Charlotte,NC,28273,US,17/09/2020,16/09/2023,16/10/2002,04/10/2023,Ecwid,Duda,,-,-,-,-
connollysplumbing.ca,connollysplumbing.ca,$1000,,0,0,0,,Home And Garden,49474389,,,,,,,,,13/10/2023,13/10/2023,13/07/2017,16/10/2023,,WordPress,,Top 50m,-,-,-
conradoregon.com,conradoregon.com,$100,,0,0,0,,Home And Garden,20226533,support@conradoregon.com,,,instagram.com/conradhvac,Hillsboro,OR,97124,US,19/04/2022,14/10/2023,19/04/2022,14/10/2023,,Tilda,,Top 50m,-,-,-
conroekwikdry.com,conroekwikdry.com,$100,,0,0,0,Conroe Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,kwikdrywalter@yahoo.com,,,,,,,,31/07/2021,14/10/2023,18/05/2021,14/10/2023,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
const1services.com,const1services.com,$250,,,,,,Home And Garden,Outside Top 100m,const1services@yahoo.com,,,,,,,,17/08/2021,13/10/2023,04/08/2021,13/10/2023,,Netlify,,-,-,-,California CCPA
constonair.com,constonair.com,$250,$29616,,,,ConstonAir LLC,Automotive And Vehicles,Outside Top 100m,constonair@gmail.com,,,,Grays Point,NSW,2232,AU,28/10/2022,13/10/2023,18/10/2022,13/10/2023,Squarespace Add to Cart,Squarespace,,-,-,-,-
constructiondev.info,constructiondev.info,$100,,,,,ISI Construction LLC,Home And Garden,Outside Top 100m,,,,,,,,,04/05/2023,13/10/2023,30/03/2023,13/10/2023,,WordPress,,-,-,-,-
continentalplumbers.com,continentalplumbers.com,$1000,$115445,0,0,0,Continental Plumbers,,27403723,,,,,Union,NJ,7083,US,04/05/2023,16/09/2023,02/12/2019,14/10/2023,Ecwid,Duda;Thryv;Camilyo,,-,-,-,-
