Root Domain,Location on Site,Technology Spend,Sales Revenue,Social,Employees,SKU,Company,Vertical,Page Rank,Emails,X,Twitter,Instagram,City,State,Zip,Country,First Detected,Last Found,First Indexed,Last Indexed,eCommerce Platform,CMS Platform,CRM Platform,CRuX Rank,Cloudflare Rank,Exclusion,Compliance
yudasplumbing.com,yudasplumbing.com,$100,,,,,Yudas plumbing Inc,Home And Garden,75090557,info@yudasplumbing.com,,,,Miami,FL,33181,US,2020-02-25,2023-10-06,2016-10-03,2023-10-06,,GoDaddy Website Builder,,-,-,-,-
mi-electrician.com,mi-electrician.com,$1000,$115445,,,,,,Outside Top 100m,,,,,,,,,2023-06-28,2023-10-08,2023-03-21,2023-10-08,Ecwid,Duda;Thryv;Camilyo,,-,-,-,-
mikebalanac.com,mikebalanac.com,$100,,0,0,0,,Business And Industrial,27304172,,,,,,,,,2019-07-11,2023-09-19,2015-01-27,2023-10-10,,WordPress,,-,-,-,-
mikeofalltrades.homes,mikeofalltrades.homes,$250,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-05-18,2023-08-11,2023-03-14,2023-09-19,,,,-,-,-,-
mikesdrainservice.com,mikesdrainservice.com,$100,$13202,0,0,0,,,Outside Top 100m,,,,,,,,,2023-09-16,2023-10-08,2023-09-16,2023-10-08,Ecwid,Duda,,-,-,-,-
mikesprohandyman.com,mikesprohandyman.com,$100,,,,,,Business And Industrial,Outside Top 100m,,,,,Las Vegas,NV,89183,US,2021-01-25,2023-08-09,2020-10-05,2023-09-10,,Google My Business,,-,-,-,-
milehighairductandcarpet.com,milehighairductandcarpet.com,$100,,0,0,0,Mile High Air Duct & Carpet Cleaning,Business And Industrial,17726509,customercare@milehighairductandcarpet.com,,,,Parker,CO,80134,US,2019-12-18,2023-10-08,2016-07-11,2023-10-16,,WordPress,,Top 50m,-,-,-
milehighducts.com,milehighducts.com,$250,,0,0,0,,Business And Industrial,19622136,info@milehighducts.com,,,instagram.com/milehighducts,Denver,CO,80222,US,2022-08-14,2023-09-19,2020-04-02,2023-09-19,,WordPress,,-,-,-,-
mileshandh.com,mileshandh.com,$100,,,,,,Automotive And Vehicles,Outside Top 100m,,,,,,,,,2022-06-06,2023-06-28,2022-06-06,2023-09-19,,WordPress,,-,-,-,-
milhollandelectric.com,milhollandelectric.com,$500,$33649,0,0,0,Milholland Solar Electric & Roofing,Business And Industrial,16824023,info@milhollandelectric.com,,twitter.com/solarmilholland,instagram.com/milhollandelectric,El Cajon,CA,92020,US,2017-10-31,2023-10-16,2011-02-01,2023-10-16,Wix Stores,Wix,,Top 50m,-,-,California CCPA
millernoble.com,millernoble.com,$500,,0,0,0,Miller Noble Heating &,Business And Industrial,21393983,info@millernoble.com,,,,Lawton,OK,73501,US,2020-05-13,2023-10-11,2018-11-02,2023-10-11,,Townsquare Interactive,,-,-,-,-
millerwindowcleaning.com,millerwindowcleaning.com,$250,,,,,,Business And Industrial,Outside Top 100m,,,,,Capistrano Beach,CA,92624,US,2017-11-07,2023-10-16,2012-07-20,2023-10-16,,WordPress,CHIIRP,-,-,-,California CCPA
milwaukeecarpetcleaningservice.com,milwaukeecarpetcleaningservice.com,$100,,0,0,0,,Home And Garden,27173758,,,,,,WI,53045,US,2020-07-21,2023-10-08,2010-05-16,2023-10-08,,,,-,-,-,-
mimechsol.com,mimechsol.com,$100,$15019,0,0,0,mimechsol,Technology And Computing,Outside Top 100m,,,,,,,,,2023-04-09,2023-09-19,2019-12-02,2023-09-19,Wix Stores,Wix,,-,-,-,-
minimiraclesplumbing.com,minimiraclesplumbing.com,$500,$50853,0,0,0,Mini Miracles LLC,Home And Garden,39626617,needamiracle@minimiraclesplumbing.com,,twitter.com/minimiraclespha,instagram.com/minimiraclesplumbing,New Milford,Connecticut,06776,US,2022-03-24,2023-10-08,2017-10-04,2023-10-08,Squarespace Add to Cart,Squarespace,,-,-,-,-
minneapoliskwikdry.com,minneapoliskwikdry.com,$100,,0,0,0,Minneapolis Kwik Dry Total Cleaning,Business And Industrial,Outside Top 100m,,,,,,,,,2021-09-29,2023-09-20,2021-08-27,2023-09-20,,SiteBuilder;WordPress;WebsiteBuilder,,-,-,-,-
mintairconditioningaz.com,mintairconditioningaz.com,$100,,,,,,Business And Industrial,Outside Top 100m,hello@mintairconditioningaz.com,,,,,,,,2022-05-17,2023-10-02,2022-05-17,2023-10-07,,Wix,,-,-,-,-
mintsquare-platform.com,mintsquare-platform.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-04-18,2023-08-10,2023-04-13,2023-09-19,,GoDaddy Website Builder,,-,-,-,-
miraclecleaningpros.com,miraclecleaningpros.com,$1000,,0,0,0,Miracle Cleaning,Business And Industrial,41583394,,,twitter.com/miraclecleanpro,instagram.com/miraclecle_results,Plano,TX,75024,US,2020-03-04,2023-10-08,2016-09-24,2023-10-08,,WordPress,,Top 50m,-,-,-
mirrorimagead.com,mirrorimagead.com/*,$250,,,,,,,Outside Top 100m,,,,,,,,,2023-09-20,2023-09-20,2023-06-05,2023-10-16,,WordPress,,Top 50m,-,-,-
mishibinijimahandymansevice.com,mishibinijimahandymansevice.com,$1000,,,,,,,Outside Top 100m,,,,,,,,,2023-01-11,2023-10-08,2022-08-27,2023-10-08,,Netlify,,-,-,-,-
missioncleaningfl.com,missioncleaningfl.com,$1000,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-08-15,2023-08-18,2023-08-15,2023-10-08,,WordPress,Hubspot,-,-,-,-
missioncleaningnw.com,missioncleaningnw.com,$100,,,,,Mission Cleaning NW,Business And Industrial,Outside Top 100m,steve@missioncleaningnw.com,,,,Vancouver,WA,98682,US,2021-01-19,2023-09-20,2021-01-19,2023-09-20,,Wix,,Top 50m,-,-,-
missioncomfort.com,missioncomfort.com,$250,,0,0,0,Mission Comfort,Business And Industrial,30128406,,,,instagram.com/missioncomfortmd,Waldorf,MD,20601,US,2023-01-09,2023-10-08,2019-08-25,2023-10-16,,WordPress,,Top 50m,-,-,-
missionelectric-ct.com,missionelectric-ct.com,$100,,,,,Mission Electric LLC,Automotive And Vehicles,85918146,zack@missionelectric-ct.com,,,instagram.com/missionelectric_ct,,,,,2022-07-07,2023-09-20,2019-08-25,2023-09-20,,Wix,,Top 50m,-,-,-
missionviejoair.com,missionviejoair.com/*,$250,,0,0,0,,Business And Industrial,21980419,,,,,Lake Forest,CA,92630,US,2021-05-25,2023-09-20,2020-11-18,2023-10-08,,,,-,-,-,California CCPA
misskleancardetailing.com,misskleancardetailing.com,$1000,,0,0,0,,,Outside Top 100m,,,,,,MD,20743,US,2023-02-20,2023-09-20,2022-04-21,2023-09-20,,Webflow,,Top 50m,-,-,-
mitsubishibluesprings.com,mitsubishibluesprings.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-06-20,2023-09-20,2023-06-20,2023-09-20,,Wix,,-,-,-,-
mitsubishileawood.com,mitsubishileawood.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-08-15,2023-09-20,2023-08-15,2023-09-20,,Wix,,-,-,-,-
miwindowwizard.com,miwindowwizard.com,$100,,,,,Michigan Window Wizard,Business And Industrial,42092917,,,,,Dowagiac,MI,49047,US,2021-07-31,2023-10-08,2020-07-21,2023-10-08,,WordPress,,-,-,-,-
mjcleaning.services,mjcleaning.services,$100,,,,,,,Outside Top 100m,,,,,,,,,2021-11-11,2023-09-20,2021-10-25,2023-09-20,,,,-,-,-,-
mmdynamicroofing.com,mmdynamicroofing.com,$1000,,0,0,0,MM Dynamic Roofing,,27888484,,,,instagram.com/mmdynamicroofing,Coxsackie,New York,12051,US,2022-09-12,2023-10-08,2021-11-26,2023-10-08,,WordPress,,-,-,-,-
mndrainbusters.com,mndrainbusters.com,$100,,,,,,Business And Industrial,28111016,,,,,,,,,2020-03-03,2023-10-16,2020-01-02,2023-10-16,,Wix,,Top 50m,-,-,-
mngaragedoor4less.com,mngaragedoor4less.com,$500,$32392,0,0,0,,Home And Garden,15144849,,,twitter.com/mngaragedoor,,,,,,2021-04-24,2023-10-08,2015-12-21,2023-10-16,Wix Stores,Wix,,Top 50m,-,-,-
mnsplumbing.com,mnsplumbing.com,$250,,,,,MNS Plumbing,Home And Garden,20344920,info@mnsplumbing.com,,twitter.com/mnsplumbing,,Anthem,AZ,85086,US,2023-06-05,2023-09-20,2011-10-25,2023-10-16,,Squarespace,,Top 50m,-,-,-
mobileautodetaildoctor.ca,mobileautodetaildoctor.ca,$100,$15277,0,0,0,Mobile Auto Detail Doctor,Automotive And Vehicles,79968202,,,,instagram.com/mobileautodetaildoctor,Edmonton (North Jasper Place),AB,T5P,CA,2020-11-17,2023-06-28,2020-11-17,2023-09-20,,WordPress,,-,-,-,-
mobileautodetaildoctor.com,mobileautodetaildoctor.com,$100,,0,0,0,Mobile Auto Detail Doctor,Automotive And Vehicles,67079150,info@mobileautodetaildoctor.com,,,instagram.com/mobileautodetaildoctor,Edmonton (North Jasper Place),AB,T5P,CA,2020-09-17,2023-10-17,2015-03-16,2023-10-17,,WordPress,,Top 50m,-,-,-
mobileautodetailingfl.com,mobileautodetailingfl.com,$250,,,,,,,Outside Top 100m,,,,,Bradenton,FL,34205,US,2023-03-20,2023-10-12,2023-02-20,2023-10-12,,WordPress,,-,-,-,-
mobileautopros.us,mobileautopros.us,$250,,0,0,0,Mobile Auto Pros,Automotive And Vehicles,61204176,,,,,,,,,2019-02-25,2023-10-08,2018-03-12,2023-10-08,,WordPress,,-,-,-,-
mobilebikeaid.com,mobilebikeaid.com,$100,$15019,,,,Mobile Bike Aid,Business And Industrial,58732660,,,,,,,,,2023-08-10,2023-09-20,2021-12-21,2023-09-20,Wix Stores,Wix,,-,-,-,-
mobiledetailguyz.com,mobiledetailguyz.com,$250,$16782,,,,,,Outside Top 100m,,,,,,,,,2023-09-19,2023-09-19,2023-09-19,2023-09-19,Wix Stores,Wix,,-,-,-,-
mobilemx.online,mobilemx.online,$250,,,,,Mobile MX | Mobile Maintenance Huntsville AL,,Outside Top 100m,,,,,,,,,2023-07-18,2023-09-20,2023-06-20,2023-09-20,,WordPress,,-,-,-,-
mobilepolishes.com,mobilepolishes.com,$100,$15019,,,,Mobile Polishes,Hobbies And Interests,Outside Top 100m,austin@mobilepolishes.com,,,,,,,,2022-12-03,2023-09-20,2021-08-27,2023-10-16,Wix Stores,Wix,,Top 50m,-,-,-
mobilerapiddetailing.com,mobilerapiddetailing.com,$250,,0,0,0,,,Outside Top 100m,,,,,,,,,2021-08-17,2023-10-08,2021-08-02,2023-10-08,,Netlify,,-,-,-,California CCPA
mobilitymatterstn.com,mobilitymatterstn.com,$250,$6528,0,0,0,,Home And Garden,33055041,,,,,,TN,37804,US,2023-04-09,2023-10-08,2021-04-14,2023-10-16,Weebly eCommerce,Weebly,,Top 50m,-,-,-
moderndetailingpsl.com,moderndetailingpsl.com,$100,$15019,0,0,0,Modern Detailing PSL Service,Business And Industrial,42836746,,,,instagram.com/modern_detailing_psl,,,,,2021-07-08,2023-06-28,2020-08-18,2023-09-20,Wix Stores,Wix,,-,-,-,-
modernlocksmiths.com,modernlocksmiths.com,$500,$13202,,,,Modern Locksmiths,,Outside Top 100m,,,,,Gardendale,AL,35071,US,2023-02-21,2023-09-20,2023-02-21,2023-09-20,Ecwid,Duda,,-,-,-,-
moldaircare.com,moldaircare.com,$100,,,,,,Business And Industrial,Outside Top 100m,,,,,Danbury,CT,06811,US,2023-04-09,2023-09-20,2017-06-24,2023-09-20,,GoDaddy Website Builder,,-,-,-,-
moldgone.com,moldgone.com,$100,,0,0,0,MoldGone,,80722327,,,,,,AZ,,US,2021-06-24,2023-10-08,2006-02-06,2023-10-16,,WordPress,,Top 50m,-,-,-
moldhazardinspectors.com,moldhazardinspectors.com,$500,,0,0,0,Mold Hazard Inspectors,Business And Industrial,Outside Top 100m,john@moldhazardinspectors.com,,,,Fort Lauderdale,FL,33317,US,2020-12-06,2023-10-08,2017-11-06,2023-10-08,,WordPress,,-,-,-,-
molliescleaningservice.com,molliescleaningservice.com,$500,,,,,,,Outside Top 100m,,,,,,,,,2023-01-09,2023-09-20,2021-07-31,2023-09-20,,Topline Pro,,-,-,-,-
momandmejunkremoval.com,momandmejunkremoval.com,$100,,0,0,0,Mom and Me Junk Removal,Business And Industrial,Outside Top 100m,,,,,House Springs,MO,63051,US,2021-11-24,2023-10-08,2021-05-18,2023-10-08,,WordPress,,-,-,-,-
momentumcarpetcare.com,momentumcarpetcare.com,$100,,0,0,0,Momentum Carpet Cleaning  Upholsterly Cleaning  House Cleaning and More,Business And Industrial,1882347,customerservice@momentumcarpetcare.com,,,,Glendale,AZ,85301,US,2020-03-02,2023-10-08,2017-10-23,2023-10-08,,WordPress,,-,-,-,-
monarchcleaning.com,monarchcleaning.com,$100,,0,0,0,,Home And Garden,20378832,info@monarchcleaning.com,,twitter.com/monarchclean,,Kenmore,WA,98028,US,2018-11-29,2023-10-14,2005-11-25,2023-10-14,,WordPress,,-,-,-,-
monarchwindowcleaning.com,monarchwindowcleaning.com,$100,,,,,Monarch Window Cleaning,Business And Industrial,11450041,,,,instagram.com/monarch_window_cleaning,,,,,2020-03-03,2023-09-20,2014-01-10,2023-09-20,,WordPress,,-,-,-,California CCPA
monroefloorresurfacing.com,monroefloorresurfacing.com,$250,,0,0,0,MONROE FLOOR RESURFACING,,18986959,,,,,City of Rochester,NY,14623,US,2023-05-18,2023-10-08,2021-02-09,2023-10-16,,CMS Max;N1ED,,Top 10m,-,-,-
monsterclean.com,monsterclean.com,$250,$33175,0,0,15,MONSTER CLEAN,Business And Industrial,6865372,jim@monsterclean.com;admin@monsterclean.com,,twitter.com/themonsterclean,,Virginia Beach,Virginia,23452,US,2020-01-10,2023-10-16,2001-11-28,2023-10-16,WooCommerce Checkout,WordPress,,Top 50m,-,-,-
monstersteamer.net,monstersteamer.net,$100,,0,0,0,Monster Steamer Carpet Cleaning,Business And Industrial,14695571,info@monstersteamer.net,,twitter.com/monstersteamer,,,CA,,US,2020-03-03,2023-09-20,2011-05-27,2023-10-16,,WordPress,,Top 50m,-,-,California CCPA
montanaelectricalservices.net,montanaelectricalservices.net,$250,$18704,0,0,11,,,Outside Top 100m,,,,,,AZ,,US,2023-01-09,2023-08-11,2022-09-08,2023-10-08,Ecwid,Townsquare Interactive;Duda,,-,-,-,-
montanamaintenance.com,montanamaintenance.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-01-09,2023-09-20,2022-04-15,2023-09-20,,WordPress,,Top 50m,-,-,-
montgomerycountycleaningservice.com,montgomerycountycleaningservice.com,$100,,,,,MONTGOMERY'S CLEANING SERVICES LLC,Business And Industrial,12526202,,,,,,,,,2021-05-25,2023-09-21,2015-07-27,2023-09-21,,Joomla!,,-,-,-,-
monticelloair.com,monticelloair.com,$100,$15019,0,0,0,Monticello Air LLC,Business And Industrial,67620934,service@monticelloair.com;hello@monticelloair.com,,,,Scottsville,VA,24590,US,2023-02-20,2023-10-08,2016-07-30,2023-10-08,Wix Stores,Wix,,-,-,-,-
mooreexteriors.com,mooreexteriors.com,$100,,,,,Moore Exteriors,Business And Industrial,58961110,ethan@mooreexteriors.com,,,,Branson,MO,65616,US,2020-05-13,2023-09-20,2014-11-03,2023-09-20,,Wix,,Top 50m,-,-,-
morairinc.com,morairinc.com/*,$100,,0,0,0,Mor Air Inc,Business And Industrial,14652071,info@morairinc.com,,,instagram.com/morairinc,North Hollywood,CA,91605,US,2021-09-29,2023-09-20,2015-06-20,2023-10-09,,WordPress,,-,-,-,California CCPA
morganrunservice.com,morganrunservice.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-04-09,2023-10-09,2023-02-16,2023-10-09,,Google Search Appliance;GoDaddy Website Builder,,-,-,-,-
morgansplumbingco.com,morgansplumbingco.com,$100,$15019,,,,,,Outside Top 100m,,,,,,,,,2022-12-03,2023-06-29,2022-11-06,2023-09-20,Wix Stores,Wix,,-,-,-,-
morliteelectricllc.com,morliteelectricllc.com,$100,,0,0,0,MorLite Electric LLC | www.morliteelectricllc.com,Automotive And Vehicles,25622834,,,,instagram.com/morlite_electric_llc,Newport News,VA,23605,US,2022-01-11,2023-09-20,2019-08-25,2023-10-09,,WordPress,,Top 50m,-,-,-
morningsidehvacr.com,morningsidehvacr.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-09-20,2023-09-20,2023-03-21,2023-09-20,,Google Sites,,-,-,-,-
morzhserv.com,morzhserv.com,$100,$8366,0,0,0,Morzh Service,,Outside Top 100m,,,,,,,,,2023-04-09,2023-10-09,2023-01-17,2023-10-09,,WordPress,,-,-,-,-
mosleyappliancerepair.com,mosleyappliancerepair.com,$100,,,,,,Home And Garden,Outside Top 100m,,,,,,,,,2021-09-29,2023-10-09,2020-09-22,2023-10-09,,Google My Business,,-,-,-,-
mosquitobustertx.com,mosquitobustertx.com,$250,,,,,,,69593693,,,,,,,,,2021-07-06,2023-09-21,2021-06-20,2023-09-21,,WordPress,,-,-,-,-
mosquitomanup.com,mosquitomanup.com,$100,,,,,,Home And Garden,10378991,,,,instagram.com/mosquitomanup,,,,,2020-03-03,2023-09-20,2019-04-02,2023-09-20,,Wix,,-,-,-,-
motenstlc.com,motenstlc.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-01-10,2023-09-21,2020-02-02,2023-09-21,,GoDaddy Website Builder,,-,-,-,-
mothernaturescleaning.llc,mothernaturescleaning.llc,$250,$18536,,,,,Business And Industrial,Outside Top 100m,contact@mothernaturescleaning.llc,,,,,,,,2022-07-07,2023-06-29,2022-04-19,2023-09-20,Wix Stores,Wix,,-,-,-,-
motherroadplumbing.com,motherroadplumbing.com,$250,$29586,,,,,,Outside Top 100m,,,,,,,,,2023-04-09,2023-09-20,2020-08-17,2023-10-16,Wix Stores,Wix,,Top 50m,-,-,-
motownhometheaterservices.com,motownhometheaterservices.com,$100,,0,0,0,Motown Home Theater Services,Technology And Computing,Outside Top 100m,info@motownhometheaterservices.com,,twitter.com/motownhtsllc,,,,,,2022-03-25,2023-10-09,2021-10-19,2023-10-09,,WordPress,,-,-,-,-
motownhvac.com,motownhvac.com,$100,,0,0,0,MOTOWN HEATING  COOLING  REFRIGERATION,,Outside Top 100m,,,twitter.com/motownhvac,instagram.com/motownhvac,,,,,2022-02-18,2023-10-09,2020-09-17,2023-10-09,,WordPress,,-,-,-,-
mountainbest.net,mountainbest.net,$250,$15946,0,0,0,,Automotive And Vehicles,11647379,,,,,Kittredge,CO,80457,US,2021-03-19,2023-10-12,2011-11-28,2023-10-12,Ecwid,Duda,,-,-,-,-
mountaingoatmechanical.com,mountaingoatmechanical.com,$100,$15019,,,,,,Outside Top 100m,,,,,,,,,2023-08-11,2023-09-20,2023-04-18,2023-09-20,Wix Stores,Wix,,Top 50m,-,-,-
mountainhomedetailing.com,mountainhomedetailing.com,$100,,0,0,0,,Automotive And Vehicles,62164753,,,,,Mountain Home,ID,83647,US,2020-05-13,2023-09-15,2015-06-20,2023-10-18,,WordPress,,-,-,-,-
mountainmobiledetailing.net,mountainmobiledetailing.net,$100,,,,,Mountain Mobile Detailing,Automotive And Vehicles,Outside Top 100m,,,,instagram.com/mountainmobiledetailing.co,,,,,2022-05-17,2023-06-29,2022-05-17,2023-09-20,,GoDaddy Website Builder,,-,-,-,-
mountainnrg.com,mountainnrg.com,$250,,,,,Mountain NRG,Automotive And Vehicles,Outside Top 100m,,,,,,GA,30531,US,2022-09-05,2023-09-21,2016-10-03,2023-09-21,,WordPress,,-,-,-,-
mountainsideair.com,mountainsideair.com,$500,,0,0,0,Mountainside Air,Automotive And Vehicles,40275118,,,twitter.com/mountainsideair,instagram.com/mountainsideair,Phoenix,AZ,85027,US,2019-07-11,2023-09-20,2019-01-12,2023-09-20,,WordPress,,-,-,-,-
mountaintopelectric.com,mountaintopelectric.com,$100,,,,,Mountain Top Electric,Automotive And Vehicles,53135218,,,,,,,,,2021-05-25,2023-09-20,2011-02-02,2023-09-20,,GoDaddy Website Builder,,-,-,-,-
mountainwindowcleaning.com,mountainwindowcleaning.com,$100,,,,,,Automotive And Vehicles,85967181,,,,instagram.com/mountain_window_cleaning,,,,,2022-02-18,2023-09-20,2017-05-27,2023-09-20,,Wix,,-,-,-,-
mountituptx.com,mountituptx.com,$250,$20424,,,,,,Outside Top 100m,,,,,,,,,2023-09-20,2023-09-20,2022-10-04,2023-09-20,Wix Stores,Wix,,-,-,-,-
mountmanelectric.com,mountmanelectric.com,$250,,0,0,0,,,85967377,,,,,,,,,2022-07-21,2023-10-09,2022-03-15,2023-10-09,,WordPress,,Top 10m,-,-,-
movemyjunkllc.com,movemyjunkllc.com,$1000,,0,0,0,,Automotive And Vehicles,Outside Top 100m,,,,,,FL,33838,US,2023-09-20,2023-10-09,2020-09-17,2023-10-09,,,,-,-,-,-
movemymess.com,movemymess.com,$250,,,,,,,Outside Top 100m,,,,,Cleveland,OH,44102,US,2023-05-19,2023-09-21,2021-04-24,2023-09-21,,My Salesforce;WordPress,,-,-,-,-
movinga2bcincinnati.com,movinga2bcincinnati.com,$100,$15019,,,,,Home And Garden,Outside Top 100m,,,,,Fairfield,OH,45014,US,2022-01-11,2023-09-20,2021-05-18,2023-09-20,Wix Stores,Wix,,-,-,-,-
movingtimetx.com,movingtimetx.com,$100,$15019,,,,,,Outside Top 100m,,,,,,,,,2023-08-15,2023-09-20,2023-08-15,2023-09-20,Wix Stores,Wix,,-,-,-,-
mpcomfort.com,mpcomfort.com,$100,,,,,MP Heating & Air,,47248291,,,,,Happy Valley,OR,97086,US,2020-09-17,2023-09-21,2020-04-29,2023-09-21,,WordPress,,-,-,-,-
mpelectricalcontractorstexas.com,mpelectricalcontractorstexas.com,$100,,0,0,0,MP Electrical Contractors,,Outside Top 100m,,,,,Rosharon,Texas,77583,US,2023-04-18,2023-10-09,2023-04-12,2023-10-09,,WordPress,,-,-,-,-
mptplumbingservices.com,mptplumbingservices.com,$100,,,,,MPT Plumbing Inc,Home And Garden,64454887,info@mptplumbingservices.com,,,,Lake In The Hills,IL,60156,US,2020-03-27,2023-09-20,2018-12-02,2023-09-20,,WordPress,,-,-,-,-
mrallpro.com,mrallpro.com,$100,,,,,,Home And Garden,69640542,mrnorth@mrallpro.com,,,,,,,,2021-11-16,2023-06-29,2017-02-05,2023-09-20,,WordPress,,-,-,-,-
mramp.com,mramp.com,$100,$8366,0,0,0,Mr Amp LLC,,85973583,,,,,Mesa,AZ,85205,US,2023-03-21,2023-09-20,2021-01-14,2023-09-20,WooCommerce Checkout,WordPress,,Top 50m,-,-,-
mrapplianceman.com,mrapplianceman.com,$500,$32530,,,,Mr. Appliance Man,Home And Garden,Outside Top 100m,,,,,Lakewood,California,90713,US,2021-10-29,2023-09-20,2011-02-03,2023-09-21,Squarespace Commerce;Squarespace Active Store;Squarespace Add to Cart,Squarespace,,-,-,-,California CCPA
mrbreezehvac.com,mrbreezehvac.com,$1000,$51137,0,0,0,Mr Breeze Heating & Cooling,Home And Garden,27381453,brett@mrbreezehvac.com;mrbreeze@mrbreezehvac.com,,twitter.com/mrbreezehvac,,Leavenworth,KS,66048,US,2022-05-02,2023-10-16,2012-02-26,2023-10-16,WooCommerce Checkout,WordPress,,Top 50m,-,-,-
mrcleaningservicesllc.com,mrcleaningservicesllc.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2022-12-03,2023-09-20,2022-08-02,2023-10-09,,Google My Business,,-,-,-,-
mrcrapola.com,mrcrapola.com,$100,,,,,,Business And Industrial,42215924,info@mrcrapola.com,,,,,,,,2020-03-03,2023-09-20,2019-08-25,2023-09-20,,WordPress,,Top 50m,-,-,-
mrfantasticjunkremoval.com,mrfantasticjunkremoval.com,$250,,,,,,,61625336,,,,,,,,,2022-02-18,2023-09-20,2021-01-31,2023-09-20,,Wix,,-,-,-,-
mrffence.com,mrffence.com,$250,$29616,,,,MRF Fence LLC,Business And Industrial,27469048,,,,,Clinton,CT,06413,US,2023-05-19,2023-09-20,2020-03-26,2023-09-20,Squarespace Add to Cart,Squarespace,,-,-,-,-
mrfixer.nyc,mrfixer.nyc,$100,,0,0,0,,Technology And Computing,89736326,,,,,,,,,2018-08-10,2023-10-09,2018-08-10,2023-10-09,,,,-,-,-,-
mrfixitnola.com,mrfixitnola.com,$250,,0,0,0,Mr. Fix It LLC,Home And Garden,22466780,info@mrfixitnola.com,,twitter.com/mrfixitnola,,Metairie,LA,70002,US,2020-05-13,2023-10-16,2014-11-29,2023-10-16,,WordPress,,Top 50m,-,-,-
mrfreehdtv.com,mrfreehdtv.com,$100,,0,0,0,,Technology And Computing,54943094,,,,,Elk River,MN,55330,US,2023-05-19,2023-10-09,2013-04-05,2023-10-16,,Webflow,,Top 50m,-,-,-
mrgutterok.com,mrgutterok.com,$500,,0,0,0,Mr Gutter,Business And Industrial,20395947,info@mrgutterok.com;support@mrgutterok.com,,twitter.com/mrgutterok,instagram.com/mrgutterok,Oklahoma City,OK,73127,US,2021-10-22,2023-09-20,2018-02-02,2023-10-16,,WordPress,,Top 50m,-,-,-
mrjunkremovalsumter.com,mrjunkremovalsumter.com,$250,,0,0,0,,Home And Garden,Outside Top 100m,,,,,Sumter,SC,29150,US,2022-10-05,2023-10-09,2022-05-04,2023-10-09,,WordPress,,-,-,-,-
mrmechanicalmn.com,mrmechanicalmn.com,$100,,0,0,0,,,Outside Top 100m,,,,,,,,,2023-04-09,2023-10-09,2022-11-05,2023-10-09,,WordPress,,-,-,-,-
mrpeabodysfloorcare.com,mrpeabodysfloorcare.com,$100,,,,,,Home And Garden,Outside Top 100m,,,,,Yuma,AZ,85364,US,2022-03-25,2023-09-20,2021-12-21,2023-09-20,,WordPress,,-,-,-,-
mrplumber.nyc,mrplumber.nyc,$100,,0,0,0,Mr. Plumber Inc,Home And Garden,26626234,,,,,Brooklyn,NY,11224,US,2020-05-13,2023-10-09,2018-08-05,2023-10-09,,GoDaddy Website Builder,,-,-,-,-
mrrefrigeratortech.com,mrrefrigeratortech.com,$100,,,,,,,Outside Top 100m,,,,,Lawrenceville,GA,30045,US,2022-09-13,2023-10-07,2022-07-19,2023-10-07,,Weebly,,-,-,-,-
mrrefurbisher.com,mrrefurbisher.com,$500,,0,0,0,Mr. Refurbisher,Technology And Computing,23645159,info@mrrefurbisher.com,,,instagram.com/mrrefurbisher,Charlotte,NC,28270,US,2020-11-03,2023-10-09,2015-11-10,2023-10-16,,WordPress,,Top 50m,-,-,-
mrskleaningusa.com,mrskleaningusa.com,$1000,,0,0,0,MRS KLEANING USA,Business And Industrial,Outside Top 100m,,,,,Boca Raton,FL,33428,US,2023-08-10,2023-10-09,2022-02-15,2023-10-09,,WordPress,,-,-,-,-
mrskshomerepair.com,mrskshomerepair.com,$100,,,,,,,Outside Top 100m,,,,,,,,,2023-09-20,2023-10-09,2022-11-06,2023-10-09,,WordPress,,-,-,-,-
mrsteamers.com,mrsteamers.com,$250,,0,0,0,,Technology And Computing,56019011,info@mrsteamers.com,,,,Los Angeles,CA,90045,US,2017-11-07,2023-10-16,2013-02-28,2023-10-16,,WordPress,,-,-,-,California CCPA
mrsteamlux.com,mrsteamlux.com,$500,,0,0,0,,,30301592,,,,,Saint Augustine,FL,32092,US,2022-06-01,2023-10-09,2020-09-17,2023-10-16,,WordPress,CHIIRP,Top 50m,-,-,-
msigene.com,msigene.com,$100,$27333,0,0,0,Ms. Igene Services LLC,Business And Industrial,13115859,,,twitter.com/igenecleans,instagram.com/igenecleans,Los Angeles,CA,90048,US,2021-05-25,2023-10-09,2015-08-30,2023-10-09,WooCommerce Checkout,WordPress;Beaver Builder,,-,-,-,California CCPA
